"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"58","guf","guf_120","2014-01-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"59","guf","guf_160","2014-11-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"60","guf","guf_134","2014-04-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"61","guf","guf_165","2014-11-06","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"62","guf","guf_118","2014-01-02","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"63","guf","guf_133","2014-04-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"64","guf","guf_162","2014-11-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"65","guf","guf_155","2014-09-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"66","guf","guf_19","2014-03-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"67","guf","guf_34","2014-06-05","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"68","guf","guf_31","2014-06-02","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"69","guf","guf_57","2014-11-07","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"70","guf","guf_36","2014-07-02","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"71","guf","guf_50","2014-10-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"72","guf","guf_55","2014-11-05","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"73","guf","guf_42","2014-08-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"74","guf","guf_10","2014-01-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"75","guf","guf_45","2014-09-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"76","guf","guf_53","2014-11-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"77","guf","guf_23","2014-04-02","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"78","guf","guf_26","2014-05-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"79","guf","guf_11","2014-01-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"80","guf","guf_46","2014-09-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"81","guf","guf_58","2014-11-08","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"82","guf","guf_18","2014-03-02","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"83","guf","guf_27","2014-05-02","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"84","guf","guf_56","2014-11-06","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"85","guf","guf_40","2014-08-02","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"86","guf","guf_35","2014-07-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"87","guf","guf_13","2014-02-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"88","guf","guf_37","2014-07-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"89","guf","guf_38","2014-07-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"90","guf","guf_33","2014-06-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"91","guf","guf_48","2014-10-02","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"92","guf","guf_47","2014-10-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"93","guf","guf_16","2014-02-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"94","guf","guf_51","2014-11-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"95","guf","guf_30","2014-06-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",1,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"96","guf","guf_8","2014-01-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"97","guf","guf_54","2014-11-04","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"98","guf","guf_41","2014-08-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"99","guf","guf_49","2014-10-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"100","guf","guf_28","2014-05-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"101","guf","guf_9","2014-01-02","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"102","guf","guf_43","2014-09-01","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"103","guf","guf_15","2014-02-03","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
"104","guf","guf_12","2014-01-05","va","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Chesapeake Bay","Chesapeake Bay Lowlands","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","pond","pond","surfacewater","pond/lake","grabsample","none",0,2440,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA
