"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"76","sagin01wqx","mi_20631","2019-07-22","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",62.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"77","sagin01wqx","mi_21021","2019-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",369.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"78","sagin01wqx","mi_20797","2019-07-29","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",27.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"79","sagin01wqx","mi_20936","2019-07-08","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",98,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"80","sagin01wqx","mi_21091","2019-06-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",183,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"81","sagin01wqx","mi_20878","2019-05-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",376,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"82","sagin01wqx","mi_20699","2019-06-17","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",66.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"83","sagin01wqx","mi_20872","2019-06-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",2005,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"84","sagin01wqx","mi_17340","2014-05-27","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",136.25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"85","sagin01wqx","mi_17088","2014-07-29","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",512,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"86","sagin01wqx","mi_17222","2014-07-15","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",442,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"87","sagin01wqx","mi_17297","2014-08-25","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",198.67,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"88","sagin01wqx","mi_17292","2014-06-24","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",2005,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"89","sagin01wqx","mi_16898","2014-08-04","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",39.25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"90","sagin01wqx","mi_16838","2014-08-18","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",116,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"91","sagin01wqx","mi_17421","2014-06-30","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",28.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"92","sagin01wqx","mi_16918","2014-07-08","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",405.33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"93","sagin01wqx","mi_16823","2014-09-17","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",134,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"94","sagin01wqx","mi_17123","2014-08-11","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river","grabsample","na",489.33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"95","sagin01wqx","mi_21134","2019-05-28","mi","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",909.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"96","sagin01wqx","mi_19600","2018-07-01","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1062.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"97","sagin01wqx","mi_19931","2018-06-04","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",3140,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"98","sagin01wqx","mi_20416","2018-07-09","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",392.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"99","sagin01wqx","mi_20375","2018-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1213.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"100","sagin01wqx","mi_20293","2018-05-21","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1887.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"101","sagin01wqx","mi_19680","2018-06-17","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1710,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"102","sagin01wqx","mi_19536","2018-06-11","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",3470,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"103","sagin01wqx","mi_20112","2018-08-06","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1917.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"104","sagin01wqx","mi_20149","2018-06-25","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",783.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"105","sagin01wqx","mi_20354","2018-08-13","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",670,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"106","sagin01wqx","mi_20266","2018-05-28","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",2005,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"107","sagin01wqx","mi_19507","2018-08-26","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",17767.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"108","sagin01wqx","mi_20304","2018-08-20","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",18285,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"109","sagin01wqx","mi_20350","2018-07-30","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1797.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"110","sagin01wqx","mi_20139","2018-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",2172.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"111","sagin01wqx","mi_20214","2018-08-06","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1360,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"112","sagin01wqx","mi_19696","2018-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1623.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"113","sagin01wqx","mi_19882","2018-08-13","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1183.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"114","sagin01wqx","mi_20207","2018-07-30","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1103.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"115","sagin01wqx","mi_20332","2018-07-01","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1887.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"116","sagin01wqx","mi_20401","2018-05-21","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",891.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"117","sagin01wqx","mi_20397","2018-08-26","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",17006.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"118","sagin01wqx","mi_19806","2018-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",2090,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"119","sagin01wqx","mi_20100","2018-07-09","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","North Central Tillplain","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
