"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"61","ceden","ceden_107","2013-03-11","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.8,"idexxquantitray","mpn","mpn"
"62","ceden","cede_214","2014-04-25","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6586,"idexxquantitray","mpn","mpn"
"63","ceden","cede_218","2014-02-27","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45900,"idexxquantitray","mpn","mpn"
"64","ceden","cede_166","2014-12-02","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,"idexxquantitray","mpn","mpn"
"65","ceden","cede_165","2014-02-27","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19863,"idexxquantitray","mpn","mpn"
"66","ceden","cede_170","2014-08-06","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224700,"idexxquantitray","mpn","mpn"
"67","ceden","cede_241","2014-10-31","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27200,"idexxquantitray","mpn","mpn"
"68","ceden","cede_239","2014-02-27","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19863,"idexxquantitray","mpn","mpn"
"69","ceden","ceden_120","2014-08-05","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7701,"idexxquantitray","mpn","mpn"
"70","ceden","cede_206","2014-12-11","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046200,"idexxquantitray","mpn","mpn"
"71","ceden","ceden_107","2014-08-05","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3076,"idexxquantitray","mpn","mpn"
"72","ceden","cede_205","2015-09-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344800,"idexxquantitray","mpn","mpn"
"73","ceden","ceden_113","8/18/2016","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68670,"idexxquantitray","mpn","mpn"
"74","ceden","cede_220","2016-12-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129970,"idexxquantitray","mpn","mpn"
"75","ceden","cede_221","2016-10-28","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410600,"idexxquantitray","mpn","mpn"
"76","ceden","cede_168","2016-12-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141360,"idexxquantitray","mpn","mpn"
"77","ceden","cede_164","2016-11-20","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"idexxquantitray","mpn","mpn"
"78","ceden","cede_242","2016-01-05","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129970,"idexxquantitray","mpn","mpn"
"79","ceden","cede_201","2016-01-05","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20100,"idexxquantitray","mpn","mpn"
"80","ceden","ceden_108","2017-08-03","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198630,"idexxquantitray","mpn","mpn"
"81","ceden","cede_237","2017-05-04","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143900,"idexxquantitray","mpn","mpn"
"82","ceden","ceden_117","2017-08-02","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2382,"idexxquantitray","mpn","mpn"
"83","ceden","cede_167","2018-03-10","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111990,"idexxquantitray","mpn","mpn"
"84","ceden","cede_169","2018-11-21","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173290,"idexxquantitray","mpn","mpn"
"85","ceden","ceden_108","2018-08-20","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86640,"idexxquantitray","mpn","mpn"
"86","ceden","cede_244","2018-01-08","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365400,"idexxquantitray","mpn","mpn"
"87","ceden","cede_240","2018-11-29","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20460,"idexxquantitray","mpn","mpn"
"88","ceden","cede_203","2018-11-29","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307600,"idexxquantitray","mpn","mpn"
"89","ceden","ceden_117","2018-08-20","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,"idexxquantitray","mpn","mpn"
"90","ceden","cede_212","2019-05-14","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Southern California Coastal - Baja California","California South Coast","xeric freshwaters and endorheic (closed) basins","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956,"idexxquantitray","mpn","mpn"
"91","ceden","ceden_4","2013-08-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","California Central Coast","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"92","ceden","ceden_5","2013-08-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","California Central Coast","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"93","ceden","ceden_2","2013-08-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","California Central Coast","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"94","ceden","ceden_1","2013-08-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","California Central Coast","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"95","ceden","ceden_3","2013-08-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","California Central Coast","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,450,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"96","ceden","cede_157","2010-11-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,350,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"97","ceden","cede_160","2010-11-07","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
