"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","pec_pa","stec_pa","epec_pa","pec_vol","pec_molecular","pec_stx","pec_eaea","pec_rfb0157","pec_hly","pec_h7flic","lm_pa","ls_pa","lm_vol","lm_molecular_culture","lm_confirm","lm_sigb","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"53","pawq","pawq_g_216","2017-06-13","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,689.3,"idexxquantitray","mpn","mpn"
"54","pawq","pawq_g_204","2017-11-14","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,980.4,"idexxquantitray","mpn","mpn"
"55","pawq","pawq_g_203","2017-11-14","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1046.2,"idexxquantitray","mpn","mpn"
"56","pawq","pawq_g_194","2017-10-03","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1732.9,"idexxquantitray","mpn","mpn"
"57","pawq","pawq_g_193","2017-09-21","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1986.3,"idexxquantitray","mpn","mpn"
"58","pawq","pawq_g_189","2017-08-30","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"59","pawq","pawq_g_191","2017-09-19","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"60","pawq","pawq_g_199","2017-04-19","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1172.95,"idexxquantitray","mpn","mpn"
"61","pawq","pawq_g_200","2017-10-04","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1986.3,"idexxquantitray","mpn","mpn"
"62","pawq","pawq_ms_5","2017-07-13","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,NA,"culture","n","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"63","pawq","pawq_g_212","2017-04-21","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1266.75,"idexxquantitray","mpn","mpn"
"64","pawq","pawq_g_213","2017-06-13","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,689.3,"idexxquantitray","mpn","mpn"
"65","pawq","pawq_ms_4","2017-07-12","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,NA,"culture","n","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"66","pawq","pawq_g_179","2017-07-10","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,913.9,"idexxquantitray","mpn","mpn"
"67","pawq","pawq_g_178","2017-06-14","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,913.9,"idexxquantitray","mpn","mpn"
"68","pawq","pawq_ms_3","2017-07-11","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,NA,"culture","n","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"69","pawq","pawq_ms_2","2017-06-14","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,NA,"culture","n","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1011.2,"idexxquantitray","mpn","mpn"
"70","pawq","pawq_g_187","2017-08-29","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"71","pawq","pawq_g_210","2017-04-20","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1045.6,"idexxquantitray","mpn","mpn"
"72","pawq","pawq_g_186","2017-08-29","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"73","pawq","pawq_ms_16","2017-04-20","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,NA,"culture","n","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"74","pawq","pawq_g_202","2017-11-14","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,920.8,"idexxquantitray","mpn","mpn"
"75","pawq","pawq_g_206","2017-11-15","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1119.9,"idexxquantitray","mpn","mpn"
"76","pawq","pawq_g_192","2017-09-20","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,960.6,"idexxquantitray","mpn","mpn"
"77","pawq","pawq_g_205","2017-11-14","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,980.4,"idexxquantitray","mpn","mpn"
"78","pawq","pawq_g_188","2017-04-18","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1251.5,"idexxquantitray","mpn","mpn"
"79","pawq","pawq_g_177","2017-04-17","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,895.6,"idexxquantitray","mpn","mpn"
"80","pawq","pawq_ms_13","2017-11-15","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,NA,"culture","n","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,691,"idexxquantitray","mpn","mpn"
"81","pawq","pawq_ms_11","2017-04-19","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,NA,"culture","n","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"82","pawq","pawq_ms_9","2017-09-20","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,NA,"culture","n","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"83","pawq","pawq_g_181","2017-07-12","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"84","pawq","pawq_g_180","2017-07-11","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","n",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"85","pawq","pawq_ms_7","2017-08-30","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,NA,"culture","n","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"86","pawq","pawq_g_201","2017-11-14","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,816.4,"idexxquantitray","mpn","mpn"
"87","pawq","pawq_ms_8","2017-09-19","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,NA,"culture","n","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"88","pawq","pawq_g_25","2018-03-20","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","n",4.00004342727686,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"89","pawq","pawq_g_27","2018-05-15","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553.1,"idexxquantitray","mpn","mpn"
"90","pawq","pawq_g_26","2018-04-04","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
