"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"175","ceden_472","grabsample","none",NA,NA,NA,NA,77,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"176","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"177","ceden_472","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"178","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"179","ceden_472","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"180","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"181","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"182","ceden_472","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"183","ceden_472","grabsample","none",NA,NA,NA,NA,220,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"184","ceden_472","grabsample","none",NA,NA,NA,NA,7,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"185","ceden_472","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"186","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"187","ceden_472","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"188","ceden_472","grabsample","none",NA,NA,NA,NA,64,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"189","ceden_472","grabsample","none",NA,NA,NA,NA,27,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"190","ceden_472","grabsample","none",NA,NA,NA,NA,3000,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"191","ceden_472","grabsample","none",NA,NA,NA,NA,240,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"192","ceden_472","grabsample","none",NA,NA,NA,NA,350,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"193","ceden_472","grabsample","none",NA,NA,NA,NA,3400,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"194","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"195","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"196","ceden_472","grabsample","none",NA,NA,NA,NA,45,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"197","ceden_472","grabsample","none",NA,NA,NA,NA,2400,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"198","ceden_472","grabsample","none",NA,NA,NA,NA,60,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"199","ceden_472","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"200","ceden_472","grabsample","none",NA,NA,NA,NA,2000,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"201","ceden_472","grabsample","none",NA,NA,NA,NA,54,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"202","ceden_472","grabsample","none",NA,NA,NA,NA,550,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"203","ceden_472","grabsample","none",NA,NA,NA,NA,77,"sm9230c","membranefiltration","membranefiltration",300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"204","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"205","ceden_472","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"206","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"207","ceden_472","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"208","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"209","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"210","ceden_472","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"211","ceden_472","grabsample","none",NA,NA,NA,NA,220,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"212","ceden_472","grabsample","none",NA,NA,NA,NA,7,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"213","ceden_472","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"214","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"215","ceden_472","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"216","ceden_472","grabsample","none",NA,NA,NA,NA,64,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"217","ceden_472","grabsample","none",NA,NA,NA,NA,27,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"218","ceden_472","grabsample","none",NA,NA,NA,NA,3000,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"219","ceden_472","grabsample","none",NA,NA,NA,NA,240,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"220","ceden_472","grabsample","none",NA,NA,NA,NA,350,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"221","ceden_472","grabsample","none",NA,NA,NA,NA,3400,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"222","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"223","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"224","ceden_472","grabsample","none",NA,NA,NA,NA,45,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"225","ceden_472","grabsample","none",NA,NA,NA,NA,2400,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"226","ceden_472","grabsample","none",NA,NA,NA,NA,60,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"227","ceden_472","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"228","ceden_472","grabsample","none",NA,NA,NA,NA,2000,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"229","ceden_472","grabsample","none",NA,NA,NA,NA,54,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"230","ceden_472","grabsample","none",NA,NA,NA,NA,550,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"231","ceden_472","grabsample","none",NA,NA,NA,NA,77,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"232","ceden_301","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"233","ceden_301","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"234","ceden_301","grabsample","none",NA,NA,NA,NA,21,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"235","ceden_301","grabsample","none",NA,NA,NA,NA,7,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"236","ceden_301","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"237","ceden_301","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"238","ceden_301","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"239","ceden_301","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"240","ceden_301","grabsample","none",NA,NA,NA,NA,21,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"241","ceden_301","grabsample","none",NA,NA,NA,NA,7,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"242","ceden_301","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"243","ceden_301","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"244","ceden_301","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"245","ceden_301","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"246","ceden_301","grabsample","none",NA,NA,NA,NA,21,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"247","ceden_301","grabsample","none",NA,NA,NA,NA,7,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"248","ceden_301","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"249","ceden_301","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"250","ceden_301","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"251","ceden_301","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"252","ceden_301","grabsample","none",NA,NA,NA,NA,21,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"253","ceden_301","grabsample","none",NA,NA,NA,NA,7,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"254","ceden_301","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"255","ceden_301","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"256","cede_56","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"257","cede_58","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"258","cede_57","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"259","ceden_328","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"260","ceden_328","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"261","ceden_328","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"262","ceden_328","grabsample","none",NA,NA,NA,NA,300,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"263","ceden_328","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"264","ceden_328","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"265","ceden_328","grabsample","none",NA,NA,NA,NA,1400,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"266","ceden_328","grabsample","none",NA,NA,NA,NA,2500,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"267","ceden_328","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"268","ceden_328","grabsample","none",NA,NA,NA,NA,1700,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"269","ceden_328","grabsample","none",NA,NA,NA,NA,4,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"270","ceden_328","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"271","ceden_328","grabsample","none",NA,NA,NA,NA,450,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"272","ceden_328","grabsample","none",NA,NA,NA,NA,2100,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"273","ceden_328","grabsample","none",NA,NA,NA,NA,7500,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"274","ceden_328","grabsample","none",NA,NA,NA,NA,88,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"275","ceden_328","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"276","ceden_328","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"277","ceden_328","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"278","ceden_328","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"279","ceden_328","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"280","ceden_328","grabsample","none",NA,NA,NA,NA,300,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"281","ceden_328","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"282","ceden_328","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"283","ceden_328","grabsample","none",NA,NA,NA,NA,1400,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"284","ceden_328","grabsample","none",NA,NA,NA,NA,2500,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"285","ceden_328","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"286","ceden_328","grabsample","none",NA,NA,NA,NA,1700,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"287","ceden_328","grabsample","none",NA,NA,NA,NA,4,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"288","ceden_328","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"289","ceden_328","grabsample","none",NA,NA,NA,NA,450,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"290","ceden_328","grabsample","none",NA,NA,NA,NA,2100,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"291","ceden_328","grabsample","none",NA,NA,NA,NA,7500,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"292","ceden_328","grabsample","none",NA,NA,NA,NA,88,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"293","ceden_328","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"294","ceden_328","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"295","cede_68","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"296","ceden_362","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"297","ceden_362","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"298","ceden_362","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"299","ceden_362","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"300","ceden_362","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"301","ceden_362","grabsample","none",NA,NA,NA,NA,240,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"302","ceden_362","grabsample","none",NA,NA,NA,NA,9,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"303","ceden_362","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"304","ceden_362","grabsample","none",NA,NA,NA,NA,140000,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"305","ceden_362","grabsample","none",NA,NA,NA,NA,16000,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"306","ceden_362","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"307","ceden_362","grabsample","none",NA,NA,NA,NA,130000,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"308","ceden_362","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"309","ceden_362","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"310","ceden_362","grabsample","none",NA,NA,NA,NA,240,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"311","ceden_362","grabsample","none",NA,NA,NA,NA,45,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"312","ceden_362","grabsample","none",NA,NA,NA,NA,610,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"313","ceden_362","grabsample","none",NA,NA,NA,NA,4700,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"314","ceden_362","grabsample","none",NA,NA,NA,NA,3000,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"315","ceden_362","grabsample","none",NA,NA,NA,NA,2000,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"316","ceden_362","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"317","ceden_362","grabsample","none",NA,NA,NA,NA,38,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"318","ceden_362","grabsample","none",NA,NA,NA,NA,3600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"319","ceden_362","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
