"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"208","cmc_3038","grabsample","none",60,"idexxquantitray","mpn","mpn",40,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"209","cmc_3037","grabsample","none",300,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"210","cmc_3064","grabsample","none",410,"idexxquantitray","mpn","mpn",801,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"211","cmc_3041","grabsample","none",120,"idexxquantitray","mpn","mpn",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"212","cmc_3053","grabsample","none",140,"idexxquantitray","mpn","mpn",330,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"213","cmc_3058","grabsample","none",430,"idexxquantitray","mpn","mpn",550,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"214","cmc_3044","grabsample","none",160,"idexxquantitray","mpn","mpn",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"215","cmc_3045","grabsample","none",90,"idexxquantitray","mpn","mpn",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"216","cmc_2947","grabsample","none",10,"idexxquantitray","mpn","mpn",60,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"217","cmc_2948","grabsample","none",30,"idexxquantitray","mpn","mpn",70,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"218","cmc_2955","grabsample","none",800,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"219","cmc_2953","grabsample","none",70,"idexxquantitray","mpn","mpn",140,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"220","cmc_2943","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"221","cmc_2954","grabsample","none",10,"idexxquantitray","mpn","mpn",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"222","cmc_2949","grabsample","none",50,"idexxquantitray","mpn","mpn",70,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"223","cmc_2951","grabsample","none",10,"idexxquantitray","mpn","mpn",80,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"224","cmc_2946","grabsample","none",80,"idexxquantitray","mpn","mpn",40,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"225","cmc_2952","grabsample","none",60,"idexxquantitray","mpn","mpn",80,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"226","cmc_2957","grabsample","none",800,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"227","cmc_2950","grabsample","none",450,"idexxquantitray","mpn","mpn",70,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"228","cmc_3626","grabsample","none",230,"idexxquantitray","mpn","mpn",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"229","cmc_2490","grabsample","none",480,"idexxquantitray","mpn","mpn",720,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"230","cmc_2486","grabsample","none",320,"idexxquantitray","mpn","mpn",450,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"231","cmc_2488","grabsample","none",510,"idexxquantitray","mpn","mpn",540,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"232","cmc_2485","grabsample","none",190,"idexxquantitray","mpn","mpn",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"233","cmc_2491","grabsample","none",800,"idexxquantitray","mpn","mpn",740,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"234","cmc_2480","grabsample","none",20,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"235","cmc_2492","grabsample","none",150,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"236","cmc_2481","grabsample","none",800,"idexxquantitray","mpn","mpn",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"237","cmc_2487","grabsample","none",330,"idexxquantitray","mpn","mpn",490,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"238","cmc_2483","grabsample","none",330,"idexxquantitray","mpn","mpn",380,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"239","cmc_2489","grabsample","none",70,"idexxquantitray","mpn","mpn",690,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"240","cmc_2484","grabsample","none",190,"idexxquantitray","mpn","mpn",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"241","cmc_2493","grabsample","none",1500,"idexxquantitray","mpn","mpn",900,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"242","cmc_1666","grabsample","none",387.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"243","cmc_1631","grabsample","none",1299.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"244","cmc_5899","grabsample","none",328.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"245","cmc_1689","grabsample","none",116.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"246","cmc_1610","grabsample","none",1986.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"247","cmc_5869","grabsample","none",71.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"248","cmc_1578","grabsample","none",365.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"249","cmc_5845","grabsample","none",1203.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"250","cmc_5816","grabsample","none",1553.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"251","cmc_6341","grabsample","none",461.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"252","cmc_1544","grabsample","none",1046.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"253","cmc_1527","grabsample","none",1553.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"254","cmc_1526","grabsample","none",1413.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"255","cmc_3859","grabsample","none",425,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"256","cmc_3860","grabsample","none",450,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"257","cmc_3834","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"258","cmc_3864","grabsample","none",600,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"259","cmc_3831","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"260","cmc_3862","grabsample","none",450,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"261","cmc_3867","grabsample","none",1600,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"262","cmc_3849","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"263","cmc_3866","grabsample","none",1500,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"264","cmc_3868","grabsample","none",2000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"265","cmc_3854","grabsample","none",350,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"266","cmc_3852","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"267","cmc_3853","grabsample","none",350,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"268","cmc_3869","grabsample","none",2250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"269","cmc_3848","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"270","cmc_3858","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"271","cmc_3832","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"272","cmc_3843","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"273","cmc_3865","grabsample","none",650,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"274","cmc_3861","grabsample","none",450,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"275","cmc_7124","grabsample","none",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"276","cmc_7114","grabsample","none",75,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"277","cmc_7129","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"278","cmc_7121","grabsample","none",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"279","cmc_7110","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"280","cmc_7097","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"281","cmc_7113","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"282","cmc_7107","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"283","cmc_7130","grabsample","none",450,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"284","cmc_7100","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"285","cmc_7118","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"286","cmc_7109","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"287","cmc_7096","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"288","cmc_7104","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"289","cmc_7099","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"290","cmc_7126","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"291","cmc_7102","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"292","cmc_7117","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"293","cmc_7080","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"294","cmc_7075","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"295","cmc_7074","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"296","cmc_7068","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"297","cmc_7079","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"298","cmc_7087","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"299","cmc_7076","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"300","cmc_7060","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"301","cmc_7090","grabsample","none",700,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"302","cmc_7082","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"303","cmc_7061","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"304","cmc_7089","grabsample","none",550,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"305","cmc_7064","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"306","cmc_7088","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"307","cmc_7073","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"308","cmc_7058","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"309","cmc_7086","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"310","cmc_7069","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"311","cmc_7078","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"312","cmc_3910","grabsample","none",1000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"313","cmc_3907","grabsample","none",600,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"314","cmc_3902","grabsample","none",350,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"315","cmc_3876","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"316","cmc_3896","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"317","cmc_3909","grabsample","none",650,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"318","cmc_3901","grabsample","none",350,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"319","cmc_3897","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"320","cmc_3888","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"321","cmc_3871","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"322","cmc_3898","grabsample","none",275,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"323","cmc_3881","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"324","cmc_3911","grabsample","none",1900,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"325","cmc_3912","grabsample","none",2600,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"326","cmc_3893","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"327","cmc_3906","grabsample","none",550,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"328","cmc_3904","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"329","cmc_3908","grabsample","none",650,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"330","cmc_3905","grabsample","none",500,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"331","cmc_7031","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"332","cmc_7047","grabsample","none",650,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"333","cmc_7040","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"334","cmc_7045","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"335","cmc_7046","grabsample","none",450,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"336","cmc_7052","grabsample","none",2400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"337","cmc_7015","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"338","cmc_7049","grabsample","none",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"339","cmc_7044","grabsample","none",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"340","cmc_7051","grabsample","none",2400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"341","cmc_7048","grabsample","none",750,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"342","cmc_7032","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"343","cmc_7022","grabsample","none",75,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"344","cmc_7043","grabsample","none",350,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"345","cmc_7037","grabsample","none",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"346","cmc_7042","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"347","cmc_7041","grabsample","none",275,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"348","cmc_7033","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"349","cmc_7050","grabsample","none",850,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"350","cmc_5786","grabsample","none",1203.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"351","cmc_5787","grabsample","none",1553.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"352","cmc_5758","grabsample","none",686.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"353","cmc_6303","grabsample","none",727,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"354","cmc_5716","grabsample","none",435.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"355","cmc_6286","grabsample","none",547.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"356","cmc_6258","grabsample","none",365.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"357","cmc_6224","grabsample","none",235.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"358","cmc_6192","grabsample","none",133.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"359","cmc_6167","grabsample","none",547.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"360","cmc_6136","grabsample","none",488.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"361","cmc_6139","grabsample","none",517.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"362","cmc_1669","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"363","cmc_1645","grabsample","none",15.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"364","cmc_1667","grabsample","none",1553.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"365","cmc_1644","grabsample","none",14.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"366","cmc_1663","grabsample","none",272.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"367","cmc_1658","grabsample","none",142.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"368","cmc_1653","grabsample","none",58.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"369","cmc_1668","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"370","cmc_1660","grabsample","none",184.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"371","cmc_1648","grabsample","none",38.05,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"372","cmc_1646","grabsample","none",19.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"373","cmc_1662","grabsample","none",218.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"374","cmc_1650","grabsample","none",44.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"375","cmc_1641","grabsample","none",8.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"376","cmc_1661","grabsample","none",185,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"377","cmc_1657","grabsample","none",101.45,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"378","cmc_1664","grabsample","none",353.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"379","cmc_1656","grabsample","none",79.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"380","cmc_1665","grabsample","none",365.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"381","cmc_1655","grabsample","none",74.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"382","cmc_1640","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"383","cmc_1635","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"384","cmc_1636","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"385","cmc_1629","grabsample","none",1119.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"386","cmc_1622","grabsample","none",579.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"387","cmc_1637","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"388","cmc_1616","grabsample","none",95.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"389","cmc_1624","grabsample","none",648.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"390","cmc_1623","grabsample","none",613.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"391","cmc_1634","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"392","cmc_1620","grabsample","none",307.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"393","cmc_1625","grabsample","none",727,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"394","cmc_1633","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"395","cmc_1632","grabsample","none",1413.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"396","cmc_1621","grabsample","none",431,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"397","cmc_1628","grabsample","none",980.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"398","cmc_1627","grabsample","none",920.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"399","cmc_1639","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"400","cmc_1630","grabsample","none",1299.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"401","cmc_1638","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"402","cmc_5894","grabsample","none",198.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"403","cmc_5895","grabsample","none",204.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"404","cmc_5904","grabsample","none",1732.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"405","cmc_5885","grabsample","none",33.35,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"406","cmc_5883","grabsample","none",24.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"407","cmc_5880","grabsample","none",12.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"408","cmc_5884","grabsample","none",25.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"409","cmc_5900","grabsample","none",686.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"410","cmc_5892","grabsample","none",178.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"411","cmc_5896","grabsample","none",225.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"412","cmc_5878","grabsample","none",7.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"413","cmc_5891","grabsample","none",142.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"414","cmc_5897","grabsample","none",261.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"415","cmc_5889","grabsample","none",108.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"416","cmc_5886","grabsample","none",36.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
